amazonde,base,de,B07JBK9R6T,Mon Nov  5 03:14:29 2018,,,41.39,,,
amazonde,base,de,B07FV2FR75,Mon Nov  5 03:14:30 2018,,,23.74,,,
amazonde,base,de,B07J9NXS3T,Mon Nov  5 03:14:29 2018,,,28.4,,,
amazonde,base,de,B07G3K7B2S,Mon Nov  5 03:14:31 2018,,,17.9,,,
amazonde,base,de,B00307KTOC,Mon Nov  5 03:14:32 2018,,,,,
amazonde,base,de,B016QOBKAM,Mon Nov  5 03:14:32 2018,,,28.03,,,
amazonde,base,de,B07FN2L5DL,Mon Nov  5 03:14:32 2018,,,16.4,,,
amazonde,base,de,B0035G0BYQ,Mon Nov  5 03:14:31 2018,,,,,
amazonde,base,de,B07DPLX2KV,Mon Nov  5 03:14:32 2018,,,16.43,,,
amazonde,base,de,B004E2D1BU,Mon Nov  5 03:14:32 2018,,,15.58,,,
amazonde,base,de,B000NIJ7F8,Mon Nov  5 03:14:32 2018,,,,,
amazonde,base,de,B00BF6CQJ6,Mon Nov  5 03:14:32 2018,,,5.99,,,
amazonde,base,de,B07FT3FHFD,Mon Nov  5 03:14:33 2018,,,23.74,,,
amazonde,base,de,B009AS5VKM,Mon Nov  5 03:14:35 2018,,,,,
amazonde,base,de,B07G4CPBG3,Mon Nov  5 03:14:35 2018,,,17.85,,,
amazonde,base,de,B0071HOKRO,Mon Nov  5 03:14:35 2018,,,,,
amazonde,base,de,B0071HOIX0,Mon Nov  5 03:14:35 2018,,,,,
amazonde,base,de,B000NIJ690,Mon Nov  5 03:14:35 2018,,,40.96,,,
amazonde,base,de,B00YIP2CMW,Mon Nov  5 03:14:35 2018,,,21.09,,,
amazonde,base,de,B009AS5VW0,Mon Nov  5 03:14:35 2018,,,,,
amazonde,base,de,B00N1089SG,Mon Nov  5 03:14:38 2018,,,20.94,,,
amazonde,base,de,B00K3TNYPQ,Mon Nov  5 03:14:38 2018,,,42.68,,,
amazonde,base,de,B00HX8QM18,Mon Nov  5 03:14:38 2018,,,,,
amazonde,base,de,B00T77E2IS,Mon Nov  5 03:14:38 2018,,,14.92,,,
amazonde,base,de,B00FYOMX8E,Mon Nov  5 03:14:38 2018,,,10.15,,,
amazonde,base,de,B009H0EFDM,Mon Nov  5 03:14:39 2018,,,,,
amazonde,base,de,B00EW7RIFW,Mon Nov  5 03:14:39 2018,,,24.2,,,
amazonde,base,de,B014VJ8MKK,Mon Nov  5 03:14:40 2018,,,25.61,,,
amazonde,base,de,B016QOC4PM,Mon Nov  5 03:14:40 2018,,,20.62,,,
amazonde,base,de,B00JRBL2CI,Mon Nov  5 03:14:40 2018,,,37.99,,,
amazonde,base,de,B00ABZJK2I,Mon Nov  5 03:14:40 2018,,,,,
amazonde,base,de,B00K196KA4,Mon Nov  5 03:14:40 2018,,,149.99,,,
amazonde,base,de,B0787Z8R4P,Mon Nov  5 03:14:42 2018,,,15.87,,,
amazonde,base,de,B00VEMM8RQ,Mon Nov  5 03:14:42 2018,,,,,
amazonde,base,de,B00TPJ51YW,Mon Nov  5 03:14:42 2018,,,7.99,,,
amazonde,base,de,B00R2D66TC,Mon Nov  5 03:14:42 2018,,,,,
amazonde,base,de,B00STL8GK8,Mon Nov  5 03:14:42 2018,,,64.99,37.99,
amazonde,base,de,B00OTINT9I,Mon Nov  5 03:14:42 2018,,,13.13,,,
amazonde,base,de,B00T6HFI5U,Mon Nov  5 03:14:43 2018,,,29.9,,,
amazonde,base,de,B00R2DH3Z8,Mon Nov  5 03:14:44 2018,,,,,
amazonde,base,de,B016QOCDOE,Mon Nov  5 03:14:43 2018,,,7.99,,,
amazonde,base,de,B00R2D66TC,Mon Nov  5 03:14:44 2018,,,,,
amazonde,base,de,B00R2D66TC,Mon Nov  5 03:14:44 2018,,,,,,amazonde,base,de,B016QOCCNQ,Mon Nov  5 03:14:44 2018,,,11.34,,,
amazonde,base,de,B00R2D6DYU,Mon Nov  5 03:14:45 2018,,,,,
amazonde,base,de,B01BYC6AEW,Mon Nov  5 03:14:45 2018,,,13.79,,,
amazonde,base,de,B002IJ685C,Mon Nov  5 03:14:45 2018,,,,,
amazonde,base,de,B00R2D6DYU,Mon Nov  5 03:14:45 2018,,,,,
amazonde,base,de,B00VI436NU,Mon Nov  5 03:14:46 2018,,,43.58,,,
amazonde,base,de,B00R2DF3EQ,Mon Nov  5 03:14:46 2018,,,21.09,,,
amazonde,base,de,B017HASOTO,Mon Nov  5 03:14:48 2018,,,,,
amazonde,base,de,B00YAOA7R8,Mon Nov  5 03:14:46 2018,,,11.99,,,
amazonde,base,de,B00EW7RIFW,Mon Nov  5 03:14:46 2018,,,24.2,,,
amazonde,base,de,B00YAOAEXU,Mon Nov  5 03:14:48 2018,,,,,
amazonde,base,de,B016QOKYEU,Mon Nov  5 03:14:47 2018,,,12.95,,,
amazonde,base,de,B00R2D66B0,Mon Nov  5 03:14:47 2018,,,,,
amazonde,base,de,B019PA5BH2,Mon Nov  5 03:14:48 2018,,,9.9,5.99,
amazonde,base,de,B016KI4QGO,Mon Nov  5 03:14:48 2018,,,57.3,,,
amazonde,base,de,B019PA4NL2,Mon Nov  5 03:14:49 2018,,,,,
amazonde,base,de,B015JW0PGW,Mon Nov  5 03:14:48 2018,,,15.0,,,
amazonde,base,de,B01LQLDDFU,Mon Nov  5 03:14:49 2018,,,59.95,,,
amazonde,base,de,B017HASY0I,Mon Nov  5 03:14:50 2018,,,17.99,12.56,
amazonde,base,de,B01FM8YW26,Mon Nov  5 03:14:50 2018,,,,,
amazonde,base,de,B01K7Y5VIO,Mon Nov  5 03:14:50 2018,,,9.18,,,
amazonde,base,de,B017HASRC8,Mon Nov  5 03:14:50 2018,,,13.27,,,
amazonde,base,de,B0183Q4XD2,Mon Nov  5 03:14:50 2018,,,24.08,,,
