amazon,fr,fr,B07B2V2VMS,Mon Nov  5 03:14:10 2018,,,5.91,,,
amazon,fr,fr,B07FW6X5L6,Mon Nov  5 03:14:11 2018,,,60.81,,,
amazon,fr,fr,B075TD4XDH,Mon Nov  5 03:14:10 2018,,,24.57,,,
amazon,fr,fr,B00NILD0YQ,Mon Nov  5 03:14:12 2018,,,7.95,,,
amazon,fr,fr,B076LWZKDW,Mon Nov  5 03:14:10 2018,,,8.71,,,
amazon,fr,fr,B00D17K97S,Mon Nov  5 03:14:10 2018,,,7.97,,,
amazon,fr,fr,B075V4MWPZ,Mon Nov  5 03:14:10 2018,,,9.0,,,
amazon,fr,fr,B00EEB5OXE,Mon Nov  5 03:14:11 2018,,,11.98,,,
amazon,fr,fr,B00UQBXHI0,Mon Nov  5 03:14:11 2018,,,,,
amazon,fr,fr,B0108N8758,Mon Nov  5 03:14:14 2018,,,,,
amazon,fr,fr,B01LY0DNDH,Mon Nov  5 03:14:13 2018,,,19.11,,,
amazon,fr,fr,B014AGX49I,Mon Nov  5 03:14:14 2018,,,,,
amazon,fr,fr,B075V4FCSN,Mon Nov  5 03:14:14 2018,,,9.0,,,
amazon,fr,fr,B0108LT2CW,Mon Nov  5 03:14:14 2018,,,29.36,,,
amazon,fr,fr,B013QX264U,Mon Nov  5 03:14:14 2018,,,,,
amazon,fr,fr,B01277WT5M,Mon Nov  5 03:14:14 2018,,,,,
amazon,fr,fr,B0119UNQNC,Mon Nov  5 03:14:14 2018,,,,,
amazon,fr,fr,B000V7G2X6,Mon Nov  5 03:14:17 2018,,,11.99,10.6,
amazon,fr,fr,B000W03V4U,Mon Nov  5 03:14:17 2018,,,7.92,,,
amazon,fr,fr,B0758884NJ,Mon Nov  5 03:14:16 2018,,,22.64,,,
amazon,fr,fr,B01NAJPLOD,Mon Nov  5 03:14:17 2018,,,19.5,,,
amazon,fr,fr,B01LXO7VPA,Mon Nov  5 03:14:17 2018,,,16.21,,,
amazon,fr,fr,B0748K2Y4X,Mon Nov  5 03:14:19 2018,,,7.59,,,
amazon,fr,fr,B01MDKPVGE,Mon Nov  5 03:14:18 2018,,,10.33,,,
amazon,fr,fr,B00LSCMG1A,Mon Nov  5 03:14:19 2018,,,1.88,,,
amazon,fr,fr,B004XV9OIQ,Mon Nov  5 03:14:19 2018,,,4.71,,,
amazon,fr,fr,B0042FIT02,Mon Nov  5 03:14:19 2018,,,6.42,,,
amazon,fr,fr,B00MVYL34A,Mon Nov  5 03:14:19 2018,,,32.73,,,
amazon,fr,fr,B01N5GFUBS,Mon Nov  5 03:14:19 2018,,,13.54,,,
amazon,fr,fr,B00JWQVJ44,Mon Nov  5 03:14:21 2018,,,11.47,,,
amazon,fr,fr,B003VV7MU6,Mon Nov  5 03:14:22 2018,,,5.48,,,
amazon,fr,fr,B0042FIFSI,Mon Nov  5 03:14:22 2018,,,2.95,,,
amazon,fr,fr,B006A8UCY0,Mon Nov  5 03:14:22 2018,,,5.79,,,
amazon,fr,fr,B007OT2LFC,Mon Nov  5 03:14:23 2018,,,3.97,,,
amazon,fr,fr,B0042FICJA,Mon Nov  5 03:14:23 2018,,,6.95,,,
amazon,fr,fr,B00LSCMGFG,Mon Nov  5 03:14:23 2018,,,1.88,,,
amazon,fr,fr,B00695K50U,Mon Nov  5 03:14:25 2018,,,5.62,,,
amazon,fr,fr,B00OYU15CO,Mon Nov  5 03:14:24 2018,,,4.53,,,
amazon,fr,fr,B004T4AWNI,Mon Nov  5 03:14:23 2018,,,4.2,,,
amazon,fr,fr,B004C1RAAQ,Mon Nov  5 03:14:24 2018,,,6.55,,,
amazon,fr,fr,B006A94DRQ,Mon Nov  5 03:14:24 2018,,,2.9,,,
amazon,fr,fr,B004T42AHE,Mon Nov  5 03:14:25 2018,,,4.53,,,
amazon,fr,fr,B00IHYKKTW,Mon Nov  5 03:14:27 2018,,,3.75,,,
amazon,fr,fr,B006A8RN1A,Mon Nov  5 03:14:25 2018,,,3.92,,,
amazon,fr,fr,B00B5310BY,Mon Nov  5 03:14:27 2018,,,5.5,,,
amazon,fr,fr,B00NU7SH3M,Mon Nov  5 03:14:27 2018,,,,,
amazon,fr,fr,B00JAWG3GE,Mon Nov  5 03:14:27 2018,,,,,
amazon,fr,fr,B00JAHD9FW,Mon Nov  5 03:14:27 2018,,,4.94,,,
amazon,fr,fr,B003O6SW02,Mon Nov  5 03:14:27 2018,,,4.25,,,
amazon,fr,fr,B00YSFMCCW,Mon Nov  5 03:14:28 2018,,,10.69,,,
amazon,fr,fr,B004C1PD7I,Mon Nov  5 03:14:28 2018,,,4.0,,,
amazon,fr,fr,B006A96IFG,Mon Nov  5 03:14:29 2018,,,4.75,,,
amazon,fr,fr,B00KBVNLZE,Mon Nov  5 03:14:30 2018,,,2.99,,,
amazon,fr,fr,B00LC67DQK,Mon Nov  5 03:14:30 2018,,,1.39,,,
amazon,fr,fr,B00JAWBO9K,Mon Nov  5 03:14:30 2018,,,4.45,,,
amazon,fr,fr,B00KBWFAC0,Mon Nov  5 03:14:31 2018,,,3.89,,,
amazon,fr,fr,B00ZIK32ZM,Mon Nov  5 03:14:32 2018,,,5.49,,,
amazon,fr,fr,B00ZIK36WQ,Mon Nov  5 03:14:32 2018,,,5.0,,,
amazon,fr,fr,B00LCCGPPY,Mon Nov  5 03:14:32 2018,,,4.94,,,
amazon,fr,fr,B00ZIK4NEQ,Mon Nov  5 03:14:32 2018,,,5.49,,,
amazon,fr,fr,B00KCLNWIY,Mon Nov  5 03:14:32 2018,,,3.97,,,
amazon,fr,fr,B01AII518E,Mon Nov  5 03:14:34 2018,,,3.84,,,
amazon,fr,fr,B015MLCSTM,Mon Nov  5 03:14:34 2018,,,4.58,,,
amazon,fr,fr,B019QBP2AG,Mon Nov  5 03:14:34 2018,,,3.97,,,
amazon,fr,fr,B015MLCVVW,Mon Nov  5 03:14:34 2018,,,5.54,,,
amazon,fr,fr,B00KBTP4EC,Mon Nov  5 03:14:35 2018,,,2.99,,,
amazon,fr,fr,B01GL7KHM6,Mon Nov  5 03:14:35 2018,,,4.9,,,
amazon,fr,fr,B015MLD8K0,Mon Nov  5 03:14:35 2018,,,5.49,,,
amazon,fr,fr,B01HD8JD2W,Mon Nov  5 03:14:36 2018,,,3.97,,,
amazon,fr,fr,B00ZIK3AMW,Mon Nov  5 03:14:37 2018,,,5.49,,,
amazon,fr,fr,B01D8W0A1U,Mon Nov  5 03:14:36 2018,,,3.97,,,
amazon,fr,fr,B015MLDJYK,Mon Nov  5 03:14:36 2018,,,5.49,,,
amazon,fr,fr,B01HY4SO0C,Mon Nov  5 03:14:37 2018,,,3.97,,,
amazon,fr,fr,B00KAXWY74,Mon Nov  5 03:14:36 2018,,,9.24,,,
amazon,fr,fr,B01FXQUGVS,Mon Nov  5 03:14:39 2018,,,4.48,,,
amazon,fr,fr,B01LYSPJM2,Mon Nov  5 03:14:37 2018,,,5.49,,,
amazon,fr,fr,B01GL7K8PM,Mon Nov  5 03:14:37 2018,,,3.94,,,
amazon,fr,fr,B01FXQUD7U,Mon Nov  5 03:14:39 2018,,,4.6,,,
amazon,fr,fr,B01LYZIS60,Mon Nov  5 03:14:39 2018,,,0.9,,,
amazon,fr,fr,B01LXTL410,Mon Nov  5 03:14:39 2018,,,3.97,,,
amazon,fr,fr,B01LXCZXV5,Mon Nov  5 03:14:39 2018,,,2.14,,,
amazon,fr,fr,B075TBQ7GQ,Mon Nov  5 03:14:39 2018,,,2.99,,,
amazon,fr,fr,B015MLD67U,Mon Nov  5 03:14:39 2018,,,4.0,,,
amazon,fr,fr,B015MLCULI,Mon Nov  5 03:14:37 2018,,,5.25,,,
amazon,fr,fr,B075T6Q1PP,Mon Nov  5 03:14:40 2018,,,,,
amazon,fr,fr,B075T9ZM3J,Mon Nov  5 03:14:40 2018,,,8.95,,,
amazon,fr,fr,B072KSMJYJ,Mon Nov  5 03:14:40 2018,,,3.98,,,
amazon,fr,fr,B075T7C1HQ,Mon Nov  5 03:14:40 2018,,,,,
amazon,fr,fr,B075TC27VN,Mon Nov  5 03:14:41 2018,,,5.09,,,
amazon,fr,fr,B072KR2J65,Mon Nov  5 03:14:42 2018,,,3.97,,,
amazon,fr,fr,B01M19IQJ8,Mon Nov  5 03:14:42 2018,,,2.37,,,
amazon,fr,fr,B075T6G59L,Mon Nov  5 03:14:42 2018,,,5.36,,,
amazon,fr,fr,B074TKXZL1,Mon Nov  5 03:14:42 2018,,,3.97,,,
amazon,fr,fr,B071XJB1TT,Mon Nov  5 03:14:42 2018,,,3.97,,,
amazon,fr,fr,B074TZ2WFF,Mon Nov  5 03:14:43 2018,,,2.84,,,
amazon,fr,fr,B075TBSPXW,Mon Nov  5 03:14:44 2018,,,3.94,,,
amazon,fr,fr,B074TJJB6Y,Mon Nov  5 03:14:44 2018,,,4.94,,,
amazon,fr,fr,B074TYG9C9,Mon Nov  5 03:14:44 2018,,,3.7,,,
amazon,fr,fr,B075T9T384,Mon Nov  5 03:14:45 2018,,,2.99,,,
amazon,fr,fr,B074TR75BC,Mon Nov  5 03:14:46 2018,,,5.71,,,
amazon,fr,fr,B0773573XQ,Mon Nov  5 03:14:46 2018,,,,,
amazon,fr,fr,B077373HRX,Mon Nov  5 03:14:46 2018,,,3.94,,,
amazon,fr,fr,B074TJS7K6,Mon Nov  5 03:14:46 2018,,,3.98,,,
amazon,fr,fr,B075TBG8B9,Mon Nov  5 03:14:46 2018,,,4.55,,,
amazon,fr,fr,B072KSLQV8,Mon Nov  5 03:14:46 2018,,,3.89,,,
amazon,fr,fr,B00FJZK30I,Mon Nov  5 03:14:49 2018,,,3.47,,,
amazon,fr,fr,B075TDVJ58,Mon Nov  5 03:14:47 2018,,,3.53,,,
amazon,fr,fr,B07D4KLQ38,Mon Nov  5 03:14:47 2018,,,6.7,,,
amazon,fr,fr,B076JFCWQK,Mon Nov  5 03:14:47 2018,,,7.99,,,
amazon,fr,fr,B00PUPBXNS,Mon Nov  5 03:14:49 2018,,,3.48,,,
amazon,fr,fr,B00TQ5CC9W,Mon Nov  5 03:14:49 2018,,,4.75,,,
amazon,fr,fr,B074TK7FHM,Mon Nov  5 03:14:49 2018,,,1.47,,,
amazon,fr,fr,B00I9VV1Z0,Mon Nov  5 03:14:50 2018,,,3.14,,,
amazon,fr,fr,B0777RL2CL,Mon Nov  5 03:14:49 2018,,,5.76,,,
amazon,fr,fr,B00FORYDZ2,Mon Nov  5 03:14:50 2018,,,3.95,,,
amazon,fr,fr,B00PUPBZC2,Mon Nov  5 03:14:50 2018,,,,,
amazon,fr,fr,B00TQ5C3OQ,Mon Nov  5 03:14:51 2018,,,6.73,,,
amazon,fr,fr,B00TQ5C2O2,Mon Nov  5 03:14:51 2018,,,4.5,3.38,
amazon,fr,fr,B0799N7GZJ,Mon Nov  5 03:14:51 2018,,,3.38,,,
amazon,fr,fr,B00TQ5C1K2,Mon Nov  5 03:14:53 2018,,,,,
amazon,fr,fr,B01NBYGEOU,Mon Nov  5 03:14:53 2018,,,5.06,,,
amazon,fr,fr,B01HYJPJM8,Mon Nov  5 03:14:53 2018,,,,,
amazon,fr,fr,B01GPZ9L8A,Mon Nov  5 03:14:53 2018,,,6.04,,,
amazon,fr,fr,B01LXONJCO,Mon Nov  5 03:14:53 2018,,,,,
amazon,fr,fr,B0153HPAFO,Mon Nov  5 03:14:53 2018,,,5.75,,,
amazon,fr,fr,B01LXONO79,Mon Nov  5 03:14:53 2018,,,,,
amazon,fr,fr,B01LY5AE3I,Mon Nov  5 03:14:53 2018,,,5.06,,,
amazon,fr,fr,B01H5PEZKS,Mon Nov  5 03:14:54 2018,,,9.17,,,
amazon,fr,fr,B005XNZDTW,Mon Nov  5 03:14:56 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZDTW,Mon Nov  5 03:14:56 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CX6Y,Mon Nov  5 03:14:56 2018,,,,,
amazon,fr,fr,B01HD8JCX2,Mon Nov  5 03:14:56 2018,,,,,
amazon,fr,fr,B000U5CX7S,Mon Nov  5 03:14:57 2018,,,4.89,,,
amazon,fr,fr,B000U5CX7S,Mon Nov  5 03:14:57 2018,,,4.89,,,,amazon,fr,fr,B005XNZEM8,Mon Nov  5 03:14:57 2018,,,15.99,9.99,
amazon,fr,fr,B000U5CX4Q,Mon Nov  5 03:14:56 2018,,,4.95,,,
amazon,fr,fr,B000U5CX4Q,Mon Nov  5 03:14:56 2018,,,4.95,,,,amazon,fr,fr,B005XNZ9KK,Mon Nov  5 03:14:56 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZ914,Mon Nov  5 03:14:56 2018,,,15.99,9.99,
amazon,fr,fr,B000U5CX6O,Mon Nov  5 03:14:56 2018,,,,,
amazon,fr,fr,B005XNZAKO,Mon Nov  5 03:14:57 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZAKO,Mon Nov  5 03:14:57 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CX5K,Mon Nov  5 03:14:57 2018,,,2.29,,,
amazon,fr,fr,B005XNZEX2,Mon Nov  5 03:14:58 2018,,,4.95,,,
amazon,fr,fr,B000VNR3A6,Mon Nov  5 03:14:58 2018,,,6.77,,,
amazon,fr,fr,B000U5CX8C,Mon Nov  5 03:14:58 2018,,,4.95,,,
amazon,fr,fr,B06XWDLY2S,Mon Nov  5 03:14:58 2018,,,,,
amazon,fr,fr,B000VNNQ5W,Mon Nov  5 03:15:00 2018,,,,,
amazon,fr,fr,B000U5CX6E,Mon Nov  5 03:14:58 2018,,,4.95,,,
amazon,fr,fr,B005XNZFC2,Mon Nov  5 03:14:59 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZFC2,Mon Nov  5 03:14:59 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CX8M,Mon Nov  5 03:14:59 2018,,,6.95,,,
amazon,fr,fr,B000U5CXAU,Mon Nov  5 03:14:59 2018,,,,,
amazon,fr,fr,B000U5CX8W,Mon Nov  5 03:15:00 2018,,,,,
amazon,fr,fr,B000U5CXAK,Mon Nov  5 03:15:00 2018,,,,,
amazon,fr,fr,B000U5CXCI,Mon Nov  5 03:15:01 2018,,,,,
amazon,fr,fr,B000U5CXEG,Mon Nov  5 03:15:01 2018,,,4.89,,,
amazon,fr,fr,B000U5CXEG,Mon Nov  5 03:15:01 2018,,,4.89,,,,amazon,fr,fr,B005XNZV1M,Mon Nov  5 03:15:01 2018,,,15.99,9.99,
amazon,fr,fr,B000U5CXF0,Mon Nov  5 03:15:02 2018,,,4.95,,,
amazon,fr,fr,B000U5CXF0,Mon Nov  5 03:15:02 2018,,,4.95,,,,amazon,fr,fr,B005XNZVWG,Mon Nov  5 03:15:02 2018,,,15.99,9.99,
amazon,fr,fr,B000VNPLEQ,Mon Nov  5 03:15:01 2018,,,15.99,9.99,
amazon,fr,fr,B000VNPLEQ,Mon Nov  5 03:15:01 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CXCS,Mon Nov  5 03:15:01 2018,,,,,
amazon,fr,fr,B000VNLH44,Mon Nov  5 03:15:01 2018,,,3.95,,,
amazon,fr,fr,B000U5CXB4,Mon Nov  5 03:15:01 2018,,,,,
amazon,fr,fr,B000VNT88G,Mon Nov  5 03:15:03 2018,,,6.14,,,
amazon,fr,fr,B000SV8KHG,Mon Nov  5 03:15:02 2018,,,,,
amazon,fr,fr,B000SV8KHG,Mon Nov  5 03:15:02 2018,,,,,,amazon,fr,fr,B005XNZXZ6,Mon Nov  5 03:15:02 2018,,,15.99,9.99,
amazon,fr,fr,B003O3RJAY,Mon Nov  5 03:15:03 2018,,,3.55,,,
amazon,fr,fr,B003O3RJAY,Mon Nov  5 03:15:03 2018,,,3.55,,,,amazon,fr,fr,B005XNZDAG,Mon Nov  5 03:15:03 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZWXY,Mon Nov  5 03:15:03 2018,,,15.99,9.99,
amazon,fr,fr,B005XNZWXY,Mon Nov  5 03:15:03 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CXFU,Mon Nov  5 03:15:03 2018,,,,,
amazon,fr,fr,B000U5CXFK,Mon Nov  5 03:15:03 2018,,,,,
amazon,fr,fr,B000U5CXHI,Mon Nov  5 03:15:03 2018,,,4.89,,,
amazon,fr,fr,B000U5CXHI,Mon Nov  5 03:15:03 2018,,,4.89,,,,amazon,fr,fr,B005XO04RC,Mon Nov  5 03:15:03 2018,,,15.99,9.99,
amazon,fr,fr,B005XO01YS,Mon Nov  5 03:15:04 2018,,,15.99,9.99,
amazon,fr,fr,B005XO01YS,Mon Nov  5 03:15:04 2018,,,15.99,9.99,,amazon,fr,fr,B000U5CXGO,Mon Nov  5 03:15:04 2018,,,,,
amazon,fr,fr,B000SV6V9U,Mon Nov  5 03:15:05 2018,,,,,
amazon,fr,fr,B005XNZHES,Mon Nov  5 03:15:05 2018,,,15.99,9.99,
amazon,fr,fr,B000U5CX78,Mon Nov  5 03:15:05 2018,,,,,
amazon,fr,fr,B005XO06UW,Mon Nov  5 03:15:05 2018,,,,,
amazon,fr,fr,B005XO07B0,Mon Nov  5 03:15:05 2018,,,15.99,9.99,
amazon,fr,fr,B005XO07B0,Mon Nov  5 03:15:05 2018,,,15.99,9.99,,amazon,fr,fr,B000VNR3GK,Mon Nov  5 03:15:05 2018,,,3.55,,,
amazon,fr,fr,B000U5CXJ6,Mon Nov  5 03:15:06 2018,,,,,
amazon,fr,fr,B005XOPXFK,Mon Nov  5 03:15:08 2018,,,15.99,9.99,
amazon,fr,fr,B077TCFNF7,Mon Nov  5 03:15:06 2018,,,,,
amazon,fr,fr,B005XO0MFQ,Mon Nov  5 03:15:06 2018,,,15.99,9.99,
amazon,fr,fr,B005XO0MFQ,Mon Nov  5 03:15:06 2018,,,15.99,9.99,,amazon,fr,fr,B002DYURAE,Mon Nov  5 03:15:06 2018,,,3.88,,,
amazon,fr,fr,B005XO0I00,Mon Nov  5 03:15:07 2018,,,15.99,9.99,
amazon,fr,fr,B005XO0I00,Mon Nov  5 03:15:07 2018,,,15.99,9.99,,amazon,fr,fr,B0029M2P5K,Mon Nov  5 03:15:07 2018,,,2.94,,,
amazon,fr,fr,B000U5CXHS,Mon Nov  5 03:15:06 2018,,,6.95,,,
amazon,fr,fr,B000U5CXHS,Mon Nov  5 03:15:06 2018,,,6.95,,,,amazon,fr,fr,B005XO05IA,Mon Nov  5 03:15:06 2018,,,15.99,9.99,
amazon,fr,fr,B005XO0RHO,Mon Nov  5 03:15:08 2018,,,15.99,9.99,
amazon,fr,fr,B002DYWTQO,Mon Nov  5 03:15:08 2018,,,4.95,,,
amazon,fr,fr,B002DYWTQO,Mon Nov  5 03:15:08 2018,,,4.95,,,,amazon,fr,fr,B005XOPJKO,Mon Nov  5 03:15:08 2018,,,15.99,9.99,
amazon,fr,fr,B005XOPQQ6,Mon Nov  5 03:15:08 2018,,,15.99,9.99,
amazon,fr,fr,B003VV7QP2,Mon Nov  5 03:15:08 2018,,,4.95,,,
amazon,fr,fr,B003UYC4MA,Mon Nov  5 03:15:10 2018,,,7.5,,,
amazon,fr,fr,B005XOQ476,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B002DYQQSG,Mon Nov  5 03:15:10 2018,,,3.55,,,
amazon,fr,fr,B002DYQQSG,Mon Nov  5 03:15:10 2018,,,3.55,,,,amazon,fr,fr,B005XOQ138,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B005YCCJ6M,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B005XOQ1QA,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B005XOQ8QI,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B005XOQ8QI,Mon Nov  5 03:15:10 2018,,,15.99,9.99,,amazon,fr,fr,B001J5JY6G,Mon Nov  5 03:15:10 2018,,,14.19,,,
amazon,fr,fr,B005XOQBM4,Mon Nov  5 03:15:10 2018,,,15.99,9.99,
amazon,fr,fr,B002PW1Q5Y,Mon Nov  5 03:15:11 2018,,,4.88,,,
amazon,fr,fr,B000U5CXI2,Mon Nov  5 03:15:11 2018,,,4.89,,,
amazon,fr,fr,B005YCDIGC,Mon Nov  5 03:15:13 2018,,,15.99,9.99,
amazon,fr,fr,B005YCDIGC,Mon Nov  5 03:15:13 2018,,,15.99,9.99,,amazon,fr,fr,B002DYYF7A,Mon Nov  5 03:15:13 2018,,,,,
amazon,fr,fr,B002HR1SUK,Mon Nov  5 03:15:13 2018,,,,,
amazon,fr,fr,B07BZKNMB2,Mon Nov  5 03:15:13 2018,,,4.95,,,
amazon,fr,fr,B005YCCO26,Mon Nov  5 03:15:13 2018,,,15.99,9.99,
amazon,fr,fr,B005YCCO26,Mon Nov  5 03:15:13 2018,,,15.99,9.99,,amazon,fr,fr,B001DXKNAU,Mon Nov  5 03:15:13 2018,,,14.06,,,
amazon,fr,fr,B00BJ6ARDE,Mon Nov  5 03:15:15 2018,,,6.29,,,
amazon,fr,fr,B002HR5KMC,Mon Nov  5 03:15:15 2018,,,,,
amazon,fr,fr,B00BJMNUK0,Mon Nov  5 03:15:15 2018,,,4.36,,,
amazon,fr,fr,B005E1EIDU,Mon Nov  5 03:15:15 2018,,,4.95,,,
amazon,fr,fr,B006BWTJ44,Mon Nov  5 03:15:17 2018,,,7.9,,,
amazon,fr,fr,B005YCCMBY,Mon Nov  5 03:15:17 2018,,,15.99,9.99,
amazon,fr,fr,B00AECO9R4,Mon Nov  5 03:15:17 2018,,,4.89,,,
amazon,fr,fr,B016BWMAA8,Mon Nov  5 03:15:17 2018,,,5.45,,,
amazon,fr,fr,B00EIBPVPQ,Mon Nov  5 03:15:17 2018,,,7.9,,,
amazon,fr,fr,B00E5IEB8A,Mon Nov  5 03:15:18 2018,,,6.23,,,
amazon,fr,fr,B074N73QX9,Mon Nov  5 03:15:17 2018,,,8.95,,,
amazon,fr,fr,B00T53K3BO,Mon Nov  5 03:15:17 2018,,,4.89,,,
amazon,fr,fr,B01CYG6BMI,Mon Nov  5 03:15:20 2018,,,3.77,,,
amazon,fr,fr,B01BLGMOI2,Mon Nov  5 03:15:20 2018,,,4.72,,,
amazon,fr,fr,B01LSMX3UC,Mon Nov  5 03:15:20 2018,,,8.95,,,
amazon,fr,fr,B01LSMWMJ0,Mon Nov  5 03:15:19 2018,,,,,
amazon,fr,fr,B016BWD74G,Mon Nov  5 03:15:20 2018,,,8.68,,,
amazon,fr,fr,B01LSMWP6K,Mon Nov  5 03:15:20 2018,,,9.37,,,
amazon,fr,fr,B00PM1IGH6,Mon Nov  5 03:15:20 2018,,,5.88,,,
amazon,fr,fr,B01H7EELJW,Mon Nov  5 03:15:21 2018,,,8.69,,,
amazon,fr,fr,B01JIUIFE0,Mon Nov  5 03:15:21 2018,,,6.27,,,
amazon,fr,fr,B00VKCLR2M,Mon Nov  5 03:15:23 2018,,,8.95,,,
amazon,fr,fr,B01HEUEA0E,Mon Nov  5 03:15:23 2018,,,10.56,,,
amazon,fr,fr,B00XPGL3I4,Mon Nov  5 03:15:23 2018,,,15.08,,,
amazon,fr,fr,B077PBMBXS,Mon Nov  5 03:15:23 2018,,,4.58,,,
amazon,fr,fr,B00TRP1ZXA,Mon Nov  5 03:15:23 2018,,,3.99,,,
amazon,fr,fr,B01HRYXJJ0,Mon Nov  5 03:15:23 2018,,,3.4,,,
amazon,fr,fr,B01LWM4PKK,Mon Nov  5 03:15:25 2018,,,9.37,,,
amazon,fr,fr,B00HYNBU7I,Mon Nov  5 03:15:25 2018,,,36.96,,,
amazon,fr,fr,B07FT6NFC6,Mon Nov  5 03:15:25 2018,,,7.34,,,
amazon,fr,fr,B00AF7MWYU,Mon Nov  5 03:15:25 2018,,,,,
amazon,fr,fr,B018Y2CEPY,Mon Nov  5 03:15:25 2018,,,19.15,,,
amazon,fr,fr,B001C9I8TS,Mon Nov  5 03:15:26 2018,,,7.95,,,
amazon,fr,fr,B07BGFR85G,Mon Nov  5 03:15:27 2018,,,30.22,,,
amazon,fr,fr,B00B34FQ6U,Mon Nov  5 03:15:26 2018,,,14.99,,,
amazon,fr,fr,B015J0YGQO,Mon Nov  5 03:15:27 2018,,,2.78,,,
amazon,fr,fr,B01AYF212K,Mon Nov  5 03:15:27 2018,,,20.31,,,
amazon,fr,fr,B001C9I98S,Mon Nov  5 03:15:28 2018,,,4.7,,,
amazon,fr,fr,B07DTC448K,Mon Nov  5 03:15:27 2018,,,27.41,,,
amazon,fr,fr,B00B34FS2W,Mon Nov  5 03:15:27 2018,,,16.4,,,
amazon,fr,fr,B001C9I97Y,Mon Nov  5 03:15:28 2018,,,10.7,,,
amazon,fr,fr,B015J0YCR2,Mon Nov  5 03:15:28 2018,,,1.5,,,
amazon,fr,fr,B001C9I960,Mon Nov  5 03:15:28 2018,,,,,
amazon,fr,fr,B001C9I9AG,Mon Nov  5 03:15:30 2018,,,5.08,,,
amazon,fr,fr,B001C9I9BU,Mon Nov  5 03:15:30 2018,,,6.65,,,
amazon,fr,fr,B001C9I96K,Mon Nov  5 03:15:30 2018,,,6.24,,,
amazon,fr,fr,B00HY0JNVG,Mon Nov  5 03:15:32 2018,,,6.0,,,
amazon,fr,fr,B001C9I96U,Mon Nov  5 03:15:30 2018,,,,,
amazon,fr,fr,B001C9I9C4,Mon Nov  5 03:15:30 2018,,,6.64,,,
amazon,fr,fr,B001C9I9AQ,Mon Nov  5 03:15:32 2018,,,3.76,,,
amazon,fr,fr,B001C9I9BK,Mon Nov  5 03:15:31 2018,,,2.9,,,
amazon,fr,fr,B001C9I95Q,Mon Nov  5 03:15:31 2018,,,3.97,,,
